ET_ID,ADM0_EN,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,pop_2020
1872,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Mwanga,TZ1306031,30710.1640625
1873,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Nkinto,TZ1306041,12131.1474609375
1874,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Ibaga,TZ1306053,14069.05078125
1875,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Gumanga,TZ1306061,13027.36328125
1876,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Msingi,TZ1306071,8661.1435546875
1877,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Nduguti,TZ1306081,10471.1357421875
1878,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Ilunda,TZ1306091,25714.576171875
1879,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Kinyangiri,TZ1306101,15956.197265625
1880,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Iguguno,TZ1306113,30410.19140625
1881,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Miganga,TZ1306121,10098.0830078125
1882,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Matongo,TZ1306131,7539.68017578125
1883,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Kikhonda,TZ1306141,8826.7294921875
1884,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Puge,TZ1401011,16130.4599609375
1885,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nkiniziwa,TZ1401021,24357.07421875
1886,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Budushi,TZ1401031,8524.0498046875
1887,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwakashanhala,TZ1401041,24607.767578125
1888,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Tongi,TZ1401051,21257.01171875
1889,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mizibaziba,TZ1401061,14273.84765625
1890,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Milambo Itobo,TZ1401071,15213.23046875
1891,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Magengati,TZ1401081,15175.3369140625
1892,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Ndala,TZ1401091,21636.787109375
1893,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nzega Mjini,TZ1401102,42220.8984375
1894,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Wela,TZ1401111,8587.5703125
1895,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mbogwe,TZ1401121,7815.34521484375
1896,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Miguwa,TZ1401131,16658.876953125
1897,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Itilo,TZ1401141,19009.328125
1898,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Muhugi,TZ1401151,15274.837890625
1899,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Utwigu,TZ1401161,28147.849609375
1900,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Ijanija,TZ1401171,12022.408203125
1901,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nzegandogo,TZ1401181,10872.1201171875
1902,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Lusu,TZ1401191,23177.490234375
1903,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nata,TZ1401201,17668.09375
1904,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Isanzu,TZ1401211,15669.5751953125
1905,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Itobo,TZ1401221,11583.70703125
1906,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwangoye,TZ1401231,15892.287109375
1907,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Sigili,TZ1401241,13252.544921875
1908,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwamala,TZ1401251,19358.822265625
1909,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Igusule,TZ1401261,20991.875
1910,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Shigamba,TZ1401271,5687.7236328125
1911,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Kasela,TZ1401281,11219.95703125
1912,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Karitu,TZ1401291,10308.357421875
1913,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Bukene,TZ1401303,9507.2509765625
1914,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mogwa,TZ1401311,14711.3291015625
1915,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mambali,TZ1401321,41124.52734375
1916,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Kahamanhalanga,TZ1401331,16878.88671875
1917,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Uduka,TZ1401341,5861.59326171875
1918,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Semembela,TZ1401351,21071.634765625
1919,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Isagenhe,TZ1401361,12475.6689453125
1920,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Ikindwa,TZ1401371,11979.4609375
1921,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Igunga,TZ1402013,64104.1875
1922,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Itumba,TZ1402021,26079.64453125
1923,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Bukoko,TZ1402031,19713.7734375
1924,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Isakamaliwa,TZ1402041,11049.69140625
1925,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Nyandekwa,TZ1402051,11891.8828125
1926,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Nanga,TZ1402061,18882.84765625
1927,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Nguvumoja,TZ1402071,14475.3193359375
1928,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Mbutu,TZ1402081,22250.87109375
1929,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Kining'inila,TZ1402091,13536.666015625
1930,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Igurubi,TZ1402103,14509.04296875
1931,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Mwamashimba,TZ1402111,18213.990234375
1932,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Kinungu,TZ1402121,14263.390625
1933,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Ntobo,TZ1402131,12173.0693359375
1934,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Itunduru,TZ1402141,14467.287109375
1935,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Mwamashiga,TZ1402151,12288.4453125
1936,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Choma,TZ1402163,21352.484375
1937,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Mwashiku,TZ1402171,19855.29296875
1938,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Ziba,TZ1402181,23574.232421875
1939,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Ndembezi,TZ1402191,16025.0751953125
1940,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Nkinga,TZ1402201,27148.52734375
1941,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Ngulu,TZ1402211,11184.765625
1942,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Simbo,TZ1402221,18473.583984375
1943,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Igowero,TZ1402231,34111.2890625
1944,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Mwisi,TZ1402241,13497.9951171875
1945,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Chabutwa,TZ1402251,7786.7353515625
1946,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Igunga,TZ1402,Sungwizi,TZ1402261,19138.296875
1947,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Lutende,TZ1403011,34943.65234375
1948,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Kizengi,TZ1403021,29399.3515625
1949,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Goweko,TZ1403031,18596.779296875
1950,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Igalula,TZ1403041,20294.9375
1951,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ilolanguru,TZ1403053,22634.828125
1952,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Mabama,TZ1403063,28335.009765625
1953,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ndono,TZ1403071,13294.921875
1954,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ufuluma,TZ1403081,37629.39453125
1955,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Usagari,TZ1403091,16411.44921875
1956,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ibiri,TZ1403101,24033.41015625
1957,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Bukumbi,TZ1403111,36948.72265625
1958,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ikongolo,TZ1403121,19017.841796875
1959,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Upuge,TZ1403131,8844.037109375
1960,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Magiri,TZ1403141,19154.15625
1961,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Isikizya,TZ1403151,15451.873046875
1962,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Shitage,TZ1403161,14120.3740234375
1963,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Loya,TZ1403171,34483.765625
1964,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Miswaki,TZ1403181,16669.96484375
1965,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Tura,TZ1403191,27608.546875
1966,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Nsololo,TZ1403201,22686.3125
1967,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Kigwa,TZ1403211,31774.025390625
1968,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Miyenze,TZ1403221,27069.107421875
1969,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Nsimbo,TZ1403231,12785.7060546875
1970,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Uyui,TZ1403,Ibelamilundi,TZ1403241,21420.8046875
1971,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Kapilula,TZ1404011,7100.84619140625
1972,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Urambo,TZ1404023,51043.37109375
1973,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Vumilia,TZ1404031,15913.6552734375
1974,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Muungano,TZ1404041,19751.728515625
1975,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Songambele,TZ1404051,19549.01171875
1976,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Uyogo,TZ1404061,29074.404296875
1977,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Kiloleni,TZ1404071,12618.783203125
1978,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Ussoke,TZ1404081,13566.86328125
1979,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Uyumbu,TZ1404091,18946.228515625
1980,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Ugalla,TZ1404101,13683.052734375
1981,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Usisya,TZ1404111,21193.0859375
1982,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Utundu,TZ1404121,10689.9970703125
1983,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Kasisi,TZ1404131,14168.4130859375
1984,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Imalamakoye,TZ1404141,5795.52587890625
1985,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Nsenda,TZ1404151,22248.994140625
1986,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Urambo,TZ1404,Ukondamoyo,TZ1404161,20858.537109375
1987,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Tutuo,TZ1405011,19808.029296875
1988,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Chabutwa,TZ1405021,10593.236328125
1989,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kaloleli,TZ1405031,10029.740234375
1990,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kipanga,TZ1405041,12148.5380859375
1991,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Sikonge,TZ1405053,21192.865234375
1992,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kitunda,TZ1405071,13168.5966796875
1993,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kiloli,TZ1405081,6296.96240234375
1994,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kipili,TZ1405091,27311.32421875
1995,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Pangale,TZ1405101,9219.9521484375
1996,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Ipole,TZ1405111,7738.1591796875
1997,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Ngoywa,TZ1405121,8272.1337890625
1998,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Kisanga,TZ1405131,14341.294921875
1999,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Misheni,TZ1405141,9434.0703125
2000,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Mole,TZ1405151,16262.2216796875
2001,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Mpombwe,TZ1405161,8410.66015625
2002,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Sikonge,TZ1405,Usunga,TZ1405171,9741.294921875
2003,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kanyenye,TZ1406012,13603.201171875
2004,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Gongoni,TZ1406022,9873.2763671875
2005,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Mbugani,TZ1406032,13432.50390625
2006,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Chemchem,TZ1406042,25225.5234375
2007,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Tambukareli,TZ1406052,5111.5576171875
2008,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kiloleni,TZ1406062,14859.4384765625
2009,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Mtendeni,TZ1406072,5492.73779296875
2010,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Isevya,TZ1406082,17256.375
2011,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ipuli,TZ1406092,30167.859375
2012,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Cheyo,TZ1406102,14679.5927734375
2013,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kitete,TZ1406112,13824.98046875
2014,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ng`ambo,TZ1406122,26936.810546875
2015,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Malolo,TZ1406132,6717.38720703125
2016,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kakola,TZ1406141,4293.76318359375
2017,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Uyui,TZ1406151,7713.1826171875
2018,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Itonjanda,TZ1406161,3423.18408203125
2019,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ndevelwa,TZ1406171,10173.8896484375
2020,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Itetemia,TZ1406181,5923.49560546875
2021,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Tumbi,TZ1406191,7727.857421875
2022,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kalunde,TZ1406201,9951.603515625
2023,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Misha,TZ1406211,7504.8818359375
2024,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Kabila,TZ1406221,6993.24853515625
2025,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ikomwa,TZ1406231,8512.8076171875
2026,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ifucha,TZ1406241,4065.36206054688
2027,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Tabora Urban,TZ1406,Ntalikwa,TZ1406251,5650.33740234375
2028,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Ukumbi Siganga,TZ1407011,13618.6962890625
2029,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Zugimlole,TZ1407021,36230.98046875
2030,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Ushokola,TZ1407031,24531.880859375
2031,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Ugunga,TZ1407041,20959.93359375
2032,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Kaliua,TZ1407053,23909.15625
2033,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Usinge,TZ1407061,65000.1484375
2034,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Igagala,TZ1407071,36198.0859375
2035,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Kamsekwa,TZ1407081,17226.712890625
2036,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Kazaroho,TZ1407091,22060.251953125
2037,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Igwisi,TZ1407101,45772.74609375
2038,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Uyowa,TZ1407111,25410.69140625
2039,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Silambo,TZ1407121,25849.43359375
2040,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Kashishi,TZ1407131,25657.18359375
2041,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Sasu,TZ1407141,49231.57421875
2042,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Seleli,TZ1407151,20396.50390625
2043,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Ichemba,TZ1407161,27366.318359375
2044,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Mwongozo,TZ1407171,14441.4453125
2045,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Kaliua,TZ1407,Kanoge,TZ1407181,6795.197265625
